id_cliente,fecha_registro,edad,genero,region,estado_civil,ingreso_mensual,gasto_mensual,deuda_total,score_crediticio,antiguedad_meses,frecuencia_compra,ultima_compra_dias,uso_app,tipo_plan,num_productos,tiene_tarjeta_credito,canal_registro,dia_semana_registro,hora_registro,codigo_postal,abandono
14240,2022-04-19,68,Femenino,Sur,Soltero,488916.74448637833,105407.02630369685,2632715.0440717163,725.5461160825917,62,10,292,Alto,Premium,2,0,Web,Sabado,4,4013,0
14241,2018-03-10,68,Otro,Sur,Divorciado,807267.6274503642,174350.93071714975,3349955.687157824,667.1744887281994,10,10,138,Bajo,Basico,3,1,App,Lunes,9,8016,1
14242,2018-11-21,68,Masculino,Sur,Soltero,895477.176164491,346889.8304780892,1717345.8207708204,676.190430431745,71,8,86,Alto,Basico,2,1,App,Miercoles,6,4949,0
14243,2020-12-15,71,Masculino,Centro,Divorciado,,126226.3539524679,10028019.63405027,692.9499520667745,48,1,197,Alto,Basico,3,1,Tienda,Lunes,22,6804,1
14244,2021-07-09,78,Masculino,Norte,Divorciado,948552.646340112,532519.9036777273,1816997.63156499,611.5431619677543,5,11,288,Bajo,Basico,1,1,Tienda,Viernes,19,5824,1
14245,2023-06-15,36,Otro,Sur,Divorciado,697783.1866525112,411979.453847087,2880403.338299454,668.3926363191871,19,5,258,Medio,Estandar,3,1,Web,Sabado,17,9345,0
14246,2020-06-19,69,Femenino,Sur,Casado,556554.2802172527,442426.7542980937,3780182.907310994,583.2878591850784,25,3,34,Medio,Basico,2,0,Tienda,Miercoles,19,4970,0
14247,2021-10-18,75,Masculino,Centro,Casado,540370.579862621,333223.5462628622,2192388.469288876,541.7616663760357,26,6,257,Bajo,Basico,4,1,Web,Jueves,4,3345,0
14248,2022-10-11,38,Masculino,Centro,Casado,828915.4226401838,303687.9815319834,4440000.97499364,783.9943254537202,88,12,112,Alto,Premium,3,1,Tienda,Miercoles,1,5445,1
14249,2018-05-29,24,Otro,Norte,Casado,719425.8332208709,634492.6366757021,543989.8085531001,417.0333161060868,73,16,159,Medio,Basico,1,0,Tienda,Viernes,1,1372,0
14250,2021-12-26,66,Masculino,Norte,Casado,826519.406741776,162681.2272028508,2217497.2216554694,566.9086330640025,84,17,39,Bajo,Estandar,4,1,Web,Domingo,23,2121,0
14251,2020-02-22,77,Otro,Norte,Soltero,917320.2602840408,383816.98647232103,1302698.505757214,474.527125385776,105,13,107,Medio,Premium,2,0,Tienda,Miercoles,14,9277,0
14252,2020-12-18,24,Otro,Norte,Casado,1274686.6595571404,643428.222970869,552585.4029671983,623.5695595140636,13,17,241,Bajo,Basico,3,1,Tienda,Lunes,7,7900,0
14253,2019-01-05,58,Femenino,Norte,Casado,830378.1904458879,469893.720567774,2395240.0433491664,637.9199143130807,22,4,207,Bajo,Basico,5,1,Web,Jueves,21,4464,1
14254,2022-02-14,69,Masculino,Centro,Soltero,490006.053437349,,1683496.791769771,748.4937529445187,93,3,104,Alto,Premium,4,0,Tienda,Viernes,4,7084,0
14255,2018-01-02,63,Femenino,Centro,Casado,982115.0174382594,458311.4830160642,2409284.5259620566,755.3446347184818,2,12,344,Bajo,Basico,4,0,App,Sabado,1,9373,1
14256,2018-08-22,34,Masculino,Norte,Soltero,423431.0404911599,403262.9308168024,2312002.9255961864,682.9339094071933,87,7,349,Bajo,Estandar,5,1,Web,Viernes,8,4877,1
14257,2019-05-19,22,Otro,Sur,Soltero,691454.2796967579,533102.2510181718,1363090.4591051564,588.3904585099272,6,14,106,Bajo,Premium,1,1,App,Martes,4,4331,0
14258,2018-07-19,62,Otro,Centro,Divorciado,1126193.7020252314,92461.24112615222,1839746.515719082,680.160371956663,90,2,302,Alto,Basico,5,0,App,Jueves,9,6684,0
14259,2021-02-11,34,Femenino,Norte,Casado,771899.5214100605,,1666840.5090787937,625.4730525750324,115,13,94,Bajo,Premium,2,0,Web,Miercoles,18,6179,0
14260,2021-03-30,64,Femenino,Centro,Casado,,294293.89964483684,2034383.8640510605,539.1413730260849,3,6,263,Medio,Premium,5,0,Web,Lunes,19,5612,1
14261,2020-07-12,23,Masculino,Sur,Divorciado,1328886.4996472024,217649.74988858143,2071548.7127092541,695.3059961844103,14,10,223,Alto,Estandar,4,0,App,Domingo,20,5529,0
14262,2022-11-29,50,Otro,Norte,Soltero,424321.9764495834,540079.9082471441,1836656.5659499469,557.9267735157122,13,4,266,Medio,Basico,3,0,Tienda,Sabado,13,2514,1
14263,2023-05-25,55,Masculino,Centro,Soltero,912074.326481019,391578.19868493354,1983892.5283315694,651.2292229627922,111,2,320,Medio,Estandar,3,1,Tienda,Viernes,23,6185,0
14264,2023-05-04,49,Otro,Sur,Divorciado,622415.2864015352,317126.73313265666,2908361.6549211326,463.99518347249716,52,18,234,Alto,Premium,2,1,App,Miercoles,5,6862,0
14265,2022-08-08,52,Masculino,Norte,Divorciado,,304864.67249312333,2466414.5860774303,648.9517752039635,80,9,294,Bajo,Premium,3,1,App,Viernes,3,4318,1
14266,2019-04-26,23,Otro,Norte,Divorciado,310776.02701103606,364256.48351288686,1798288.4370390596,451.86004472220566,30,12,270,Bajo,Estandar,1,0,App,Miercoles,17,7559,1
14267,2020-04-12,46,Otro,Norte,Soltero,570456.663312744,407244.237295287,1962949.5157283205,,91,17,253,Medio,Basico,1,0,App,Lunes,21,3935,1
14268,2020-12-22,60,Masculino,Norte,Divorciado,967674.7296576857,600363.7026416038,702670.9907358235,474.1367338457001,22,3,346,Bajo,Premium,2,1,Tienda,Viernes,9,4470,1
14269,2021-08-26,75,Masculino,Centro,Casado,,399290.29875601555,1657027.9661576794,435.7391950732116,69,2,359,Bajo,Estandar,1,1,Web,Jueves,17,7125,1
14270,2021-07-31,49,Femenino,Sur,Divorciado,699239.8659094882,532705.6146725588,2532534.994687724,494.36996713832684,108,15,128,Bajo,Basico,2,0,Tienda,Viernes,16,5594,0
14271,2019-04-26,74,Otro,Centro,Soltero,,247520.50783544846,2881602.6445098603,464.52942361993007,85,4,209,Bajo,Estandar,1,0,App,Martes,4,2682,0
14272,2021-12-13,68,Otro,Norte,Soltero,427695.7631044036,,2525319.9795926767,619.3866607987168,50,4,46,Bajo,Premium,4,0,Tienda,Martes,21,3473,0
14273,2022-11-15,21,Femenino,Sur,Casado,837433.2356898654,551428.7772336346,1490379.4907928961,606.2786599209817,28,17,124,Alto,Basico,2,1,Tienda,Sabado,15,1828,1
14274,2021-11-22,67,Otro,Norte,Soltero,675686.1277144552,,2663616.3182875663,468.6214492831855,51,13,212,Alto,Basico,2,0,Tienda,Jueves,23,6306,0
14275,2019-03-25,68,Masculino,Centro,Casado,809904.5443022838,500694.7182058546,2000701.9008607892,713.619585057123,85,6,310,Alto,Estandar,2,0,App,Sabado,11,9310,1
14276,2019-04-15,56,Masculino,Norte,Casado,1002847.4635662116,225756.84579598298,2484203.625844284,520.0360596572655,114,2,288,Bajo,Premium,3,0,Tienda,Viernes,14,9161,1
14277,2020-03-30,18,Otro,Sur,Casado,1120043.23990301,269741.6060637403,1802699.7925227282,720.9933605259599,48,9,172,Bajo,Basico,2,0,Web,Sabado,15,9788,1
14278,2022-10-16,72,Otro,Sur,Casado,925446.7759873092,241192.31662291117,3215776.922207727,715.759825512466,74,4,79,Bajo,Estandar,5,1,Tienda,Sabado,12,4025,1
14279,2019-02-08,46,Masculino,Centro,Casado,889397.6923348355,199486.34002065938,1638056.5476634165,602.5585596070383,2,1,210,Bajo,Premium,2,1,Tienda,Viernes,3,7466,1
14280,2018-10-31,78,Femenino,Centro,Casado,542945.714029543,392251.48600784177,1506733.725886457,692.1409771775668,50,16,145,Medio,Basico,1,0,Tienda,Miercoles,15,3707,0
14281,2018-01-30,34,Otro,Sur,Soltero,702597.7671535847,532938.9709961611,3083411.457857402,843.1251719985522,6,14,172,Medio,Basico,3,0,App,Jueves,5,9200,0
14282,2021-05-04,28,Otro,Centro,Divorciado,943093.2854008153,365147.22318790114,3253198.269009172,425.5650662795175,12,15,165,Medio,Basico,3,1,Web,Lunes,0,3201,0
14283,2018-09-22,69,Femenino,Sur,Casado,719390.5977905517,302128.63042398123,845997.4946377988,552.8371502728239,28,15,286,Alto,Estandar,1,1,App,Domingo,10,9277,0
14284,2019-07-02,44,Femenino,Centro,Casado,786246.5225360063,463671.2940639233,2109788.755813808,597.7985339233419,114,6,303,Medio,Basico,1,1,App,Lunes,12,5295,1
14285,2023-05-08,51,Femenino,Sur,Soltero,392471.9224475697,291714.6074000078,2335688.088913041,589.7949299907028,36,12,59,Medio,Premium,4,0,Web,Sabado,19,1277,0
14286,2023-04-02,50,Masculino,Sur,Soltero,878821.9759137161,468056.1989419029,2622564.8600313663,665.4566664338167,94,16,35,Medio,Estandar,3,0,App,Jueves,2,1052,0
14287,2018-08-15,21,Masculino,Sur,Divorciado,501110.69417600695,746089.1781282828,2962570.3013635986,612.57608527753,90,9,42,Medio,Basico,1,1,App,Miercoles,15,3016,1
14288,2020-11-29,63,Femenino,Sur,Soltero,965747.4130012835,93495.01308387658,2235291.415507743,647.670236540883,6,10,158,Bajo,Basico,3,1,App,Jueves,5,3170,0
14289,2019-11-02,78,Femenino,Norte,Casado,985956.6925546287,444487.66716328263,3969662.208711043,423.9312610075707,17,1,203,Alto,Premium,5,1,Web,Sabado,1,8359,0
14290,2018-01-30,39,Femenino,Sur,Casado,382818.1842668011,429507.09774647746,963795.1075120894,396.98412360929876,79,11,202,Bajo,Premium,1,1,Tienda,Domingo,13,8234,0
14291,2020-10-27,77,Masculino,Sur,Casado,492476.9354713495,184136.04805668708,1663530.2649091631,433.5853145578654,82,12,102,Medio,Premium,2,0,Web,Viernes,2,5286,1
14292,2023-06-04,46,Femenino,Sur,Casado,828483.5429876525,403840.8484700626,3056507.031995806,563.2373531413281,67,12,297,Alto,Premium,5,1,Web,Viernes,21,7812,0
14293,2022-01-14,64,Masculino,Centro,Casado,816417.6385763774,352385.4477455962,737372.5862935404,565.5111461422475,105,4,70,Bajo,Basico,2,0,App,Sabado,4,2138,0
14294,2018-07-09,51,Masculino,Norte,Divorciado,600317.0081177345,348496.9237344563,3933949.9241747297,422.29036640615595,54,17,208,Bajo,Basico,2,1,App,Jueves,0,4287,0
14295,2018-01-04,45,Otro,Centro,Divorciado,228603.81909372658,215142.55458838708,1853499.4526873347,507.5847486995408,76,16,12,Bajo,Estandar,5,0,Web,Viernes,2,3265,1
14296,2019-03-01,71,Femenino,Centro,Soltero,745395.9241033744,255964.33238115066,2187434.8040192104,655.582342926016,88,13,206,Bajo,Premium,1,0,Tienda,Viernes,0,5229,1
14297,2022-09-16,62,Masculino,Norte,Soltero,766757.4057977893,658353.2757817736,2898622.038233008,620.7348479558847,83,3,31,Alto,Basico,2,0,Tienda,Jueves,13,7957,1
14298,2018-09-11,65,Femenino,Norte,Divorciado,721996.6815867781,471159.18741571635,2559213.3463372164,604.7464993725305,15,19,83,Alto,Basico,1,1,Tienda,Martes,7,2362,0
14299,2019-09-15,43,Otro,Centro,Casado,618990.3722295669,314810.2260967991,1883943.6814876073,538.7820903282234,24,1,148,Bajo,Estandar,4,0,Tienda,Sabado,12,6543,0
14300,2020-08-21,38,Otro,Sur,Divorciado,639354.2932251464,763365.1503110251,1349960.8680366122,706.8427794857043,68,7,351,Medio,Estandar,5,1,Web,Miercoles,15,5263,0
14301,2018-06-25,59,Femenino,Centro,Soltero,526114.4383686546,476598.518926583,1710246.7284056852,598.3994587557078,58,5,139,Alto,Basico,2,1,Tienda,Viernes,11,5597,0
14302,2018-07-19,29,Masculino,Norte,Casado,250852.3217986615,,1723434.3127577112,577.540063967302,54,8,127,Alto,Basico,4,1,Tienda,Lunes,15,9821,0
14303,2018-06-10,53,Otro,Sur,Casado,850622.3543472878,109254.6018979667,1357466.5418501825,567.4531776898269,4,14,38,Bajo,Premium,2,1,Web,Martes,14,2513,1
14304,2022-12-21,25,Otro,Centro,Casado,732193.2213885684,38841.83039093949,1445029.7179823923,490.86114133352487,22,18,158,Medio,Basico,2,1,Web,Domingo,16,3586,0
14305,2019-06-05,54,Femenino,Norte,Soltero,433856.45453817555,265917.0338202225,2888755.837071005,531.2919653275329,90,12,288,Alto,Estandar,2,0,App,Martes,7,2704,0
14306,2021-07-23,45,Otro,Centro,Casado,1153383.2956157846,393749.98052220896,996664.9751792216,803.9926440664192,20,3,66,Bajo,Premium,4,0,App,Viernes,17,3563,0
14307,2019-03-01,57,Masculino,Sur,Casado,920135.0121592998,299202.8212698088,1322366.5999098793,571.9568075264789,69,1,192,Medio,Estandar,2,0,Tienda,Jueves,3,7202,1
14308,2022-11-03,78,Masculino,Norte,Divorciado,538245.9702084272,450330.1335777636,1553802.7568886061,667.6818393457376,92,3,98,Medio,Basico,1,1,App,Sabado,16,3461,1
14309,2023-06-15,50,Femenino,Norte,Soltero,955140.1056089716,754102.7496683939,2587259.719378745,377.7550761600643,34,14,284,Alto,Premium,5,1,App,Lunes,12,8953,0
14310,2022-01-07,50,Femenino,Norte,Divorciado,,491874.9347068657,1497326.117417887,,74,6,243,Bajo,Estandar,3,0,App,Martes,2,4750,1
14311,2020-08-18,63,Femenino,Sur,Casado,,197642.57827065716,1881384.3304785152,634.4469800379512,37,5,160,Medio,Estandar,2,0,Tienda,Sabado,6,4891,0
14312,2022-11-05,38,Masculino,Sur,Divorciado,970593.8862610909,456249.363057333,2107479.97708703,609.4544420818289,79,2,323,Medio,Estandar,4,0,App,Miercoles,14,7487,0
14313,2022-12-06,61,Femenino,Sur,Soltero,1115063.0964104612,520461.73319695203,3109053.411073718,598.2921462929926,35,10,108,Bajo,Premium,2,1,Web,Lunes,20,7592,0
14314,2021-12-11,37,Otro,Norte,Divorciado,1227573.820250546,322550.92331689945,1615501.5658342598,577.0648263184321,94,17,314,Medio,Premium,4,0,App,Viernes,17,3113,0
14315,2019-05-25,35,Masculino,Sur,Divorciado,809850.7318946492,227645.077234842,1315007.223087002,421.62796957356284,68,12,316,Bajo,Premium,2,1,Tienda,Lunes,13,8236,0
14316,2018-09-04,76,Femenino,Centro,Casado,960364.789166766,238016.9116485383,2546361.7690720162,626.9163408548869,26,12,181,Medio,Basico,3,0,App,Viernes,13,8628,0
14317,2020-04-30,52,Masculino,Centro,Soltero,897437.0240714421,413408.1839356695,1181805.8440302378,652.5840907160311,54,10,40,Bajo,Premium,4,0,Web,Martes,5,4572,0
14318,2018-01-02,64,Femenino,Sur,Soltero,817021.6169845188,528014.5995115218,1533092.5301253984,585.1014647644668,101,11,112,Alto,Estandar,2,0,Web,Sabado,4,6042,0
14319,2018-02-03,30,Otro,Centro,Soltero,309307.92113916593,660173.6153082083,1420339.586558451,562.5378112570626,4,13,173,Medio,Premium,5,0,Web,Martes,18,2956,1
14320,2018-06-18,27,Otro,Sur,Divorciado,,478104.9545131149,2638639.9988923147,703.4406514628274,71,10,27,Medio,Premium,2,1,Web,Miercoles,21,8094,0
14321,2020-01-29,78,Femenino,Sur,Soltero,298977.1308668494,370537.14285885554,949946.0467669279,427.6106124433363,97,18,47,Alto,Basico,1,0,App,Lunes,5,3033,1
14322,2023-04-13,49,Masculino,Centro,Soltero,731447.6613917558,175694.83016426314,2010330.2895604325,691.7654761344841,99,9,8,Bajo,Basico,2,1,Web,Martes,19,1110,0
14323,2019-01-28,20,Masculino,Norte,Soltero,439746.501442314,210210.24255288366,687505.3435328209,895.5189598475945,3,1,342,Bajo,Estandar,3,1,App,Martes,0,1675,1
14324,2019-04-22,31,Femenino,Centro,Divorciado,868867.1260169693,657723.7774681236,199664.28969711484,501.1273442197071,56,6,126,Medio,Premium,4,1,Web,Miercoles,22,7847,1
14325,2019-10-23,75,Femenino,Sur,Soltero,627089.9862546915,436210.10080608254,2683103.894666277,569.7506396847308,56,9,84,Bajo,Premium,5,0,App,Sabado,8,8051,1
14326,2021-02-03,36,Otro,Centro,Divorciado,1045404.4027796398,398243.60535717016,2597252.0003440697,630.5430805404872,97,1,173,Alto,Basico,5,1,App,Miercoles,17,1154,0
14327,2021-02-11,18,Femenino,Norte,Soltero,787565.8209204443,490392.24882577686,1226636.0226590233,540.3943132962852,64,8,51,Medio,Estandar,2,1,Web,Jueves,18,1463,0
14328,2020-08-10,58,Masculino,Sur,Casado,1029542.9081084072,619023.5666606841,2609635.380767533,629.7918349461245,99,3,57,Medio,Premium,1,0,Web,Martes,4,2837,0
14329,2020-04-05,31,Otro,Norte,Casado,651658.0425895875,461486.5891050611,1068200.3037476959,587.6255704969223,57,18,127,Medio,Basico,1,0,Web,Sabado,7,1687,1
14330,2019-06-21,31,Masculino,Norte,Divorciado,784398.4115774228,650775.7814140883,1287213.5380275287,569.5069277904997,95,18,69,Alto,Basico,4,0,App,Viernes,23,7137,0
14331,2022-11-26,44,Masculino,Sur,Soltero,813144.1570851019,267236.2444242009,2724855.070683304,625.1919717758245,75,12,133,Alto,Estandar,1,1,Web,Jueves,22,9199,0
14332,2018-06-29,54,Femenino,Sur,Divorciado,788300.4489702476,203259.33738979592,3253153.7868516776,787.3285094360572,73,9,64,Medio,Basico,1,1,Web,Lunes,19,8967,1
14333,2022-04-16,27,Femenino,Norte,Soltero,351999.3135486714,327730.2282114902,2793810.3553381055,632.9772152007038,4,1,195,Medio,Basico,4,0,Tienda,Jueves,15,9277,1
14334,2021-08-12,79,Otro,Norte,Divorciado,1098849.8440172833,808947.5792147794,2050936.4474081793,659.4881314105065,58,1,154,Medio,Estandar,5,0,App,Viernes,7,9086,0
14335,2021-02-25,25,Otro,Norte,Casado,1229698.7667568238,440604.1845647812,2556910.265326037,485.08283985797914,23,10,49,Alto,Estandar,3,1,App,Miercoles,18,1799,0
14336,2022-02-20,38,Otro,Centro,Divorciado,728084.9876929279,313222.6387520461,2568292.184911318,655.6479571179821,73,13,271,Medio,Estandar,1,0,Tienda,Miercoles,14,6932,1
14337,2019-05-20,45,Femenino,Norte,Soltero,605253.7642158708,354627.9523359423,3509394.117631086,482.46561604775286,54,2,321,Medio,Premium,5,1,App,Lunes,14,6467,1
14338,2018-07-23,58,Femenino,Norte,Divorciado,234044.65561143728,673648.9230746941,905528.5690254422,647.2111818107087,41,4,13,Medio,Premium,1,1,App,Domingo,11,6053,0
14339,2018-07-21,71,Masculino,Sur,Casado,821741.7545751443,150292.78736867584,2519449.517459468,480.81009256398016,37,17,22,Alto,Premium,1,0,Tienda,Lunes,20,1828,0
14340,2019-06-28,72,Masculino,Norte,Soltero,590406.2570337597,190768.06173782857,2602864.180907388,592.7679139475708,47,7,114,Medio,Premium,4,0,Tienda,Sabado,12,8655,0
14341,2022-10-16,31,Femenino,Centro,Divorciado,915570.0965537882,420139.9088129825,2272444.0853385646,695.9747999801834,84,19,54,Bajo,Basico,4,1,Web,Martes,15,8465,1
14342,2021-07-09,68,Masculino,Sur,Divorciado,671588.1281754402,721636.6362280549,1458476.0682628225,,101,7,297,Medio,Estandar,4,1,App,Martes,21,2160,1
14343,2021-04-08,64,Femenino,Norte,Casado,663810.2873694231,362365.53260908433,2026786.647555221,593.4379933499116,77,9,74,Bajo,Premium,4,0,Tienda,Sabado,11,4316,0
14344,2020-12-26,46,Masculino,Sur,Casado,714377.2918890376,370143.7207272752,2482265.898519696,577.4095404994415,79,19,246,Bajo,Estandar,2,0,Web,Domingo,5,9031,1
14345,2021-09-27,51,Otro,Centro,Casado,327319.0074103554,618756.2487110293,624240.9713837083,799.8244162417416,9,13,43,Medio,Basico,1,0,Web,Jueves,11,5603,0
14346,2022-09-06,30,Femenino,Norte,Divorciado,325685.438488931,586220.6133707247,2617376.582846307,542.0408894884181,65,9,261,Alto,Premium,5,0,Tienda,Sabado,15,8086,0
14347,2019-09-15,36,Femenino,Norte,Divorciado,846044.2802614046,297748.6010616169,2498063.9731992716,579.6826961222071,5,5,40,Bajo,Estandar,5,0,Web,Jueves,13,4340,1
14348,2018-01-02,69,Otro,Sur,Casado,956682.9958816019,409325.7156488646,2101558.5006637992,625.6011966422531,17,19,216,Bajo,Basico,2,0,Web,Sabado,15,2891,1
14349,2020-06-29,55,Masculino,Sur,Divorciado,393964.79717650794,545804.017504721,2176798.528599228,584.7124403344162,83,6,11,Alto,Basico,3,1,Web,Jueves,9,9711,0
14350,2018-10-17,21,Otro,Sur,Casado,932065.5613363911,,2194345.7854219563,510.3638745127826,68,9,355,Alto,Basico,1,0,App,Sabado,10,1224,1
14351,2020-11-30,30,Masculino,Norte,Divorciado,393135.68775078363,,1000096.8249923196,592.219116688831,102,9,209,Bajo,Premium,3,1,Web,Martes,0,7705,1
14352,2022-02-10,39,Otro,Sur,Soltero,292467.5345417752,288645.3192651712,-178420.74558020383,603.366790326434,94,15,115,Bajo,Estandar,5,0,Web,Lunes,16,7803,0
14353,2022-03-10,49,Otro,Sur,Divorciado,944580.8950998692,550260.6202325512,2258180.3544407887,687.146886099789,73,14,80,Alto,Estandar,3,1,App,Sabado,22,3849,1
14354,2018-04-02,42,Otro,Sur,Soltero,1115060.0557135495,625568.8374716206,2239665.492216734,587.0836990269704,58,10,67,Bajo,Premium,5,1,Web,Sabado,9,9409,0
14355,2020-02-01,79,Otro,Centro,Divorciado,1034631.9785309169,186657.83412035857,667037.0079037249,517.5696232971727,98,2,217,Alto,Estandar,4,1,App,Lunes,16,9332,1
14356,2023-04-11,66,Otro,Sur,Casado,604504.79417171,182912.25931641465,2218545.053141091,470.0353680943325,89,3,215,Medio,Premium,3,1,App,Martes,11,9509,0
14357,2018-05-07,39,Femenino,Centro,Soltero,800455.1772641471,315692.39676526247,2936226.8891113293,883.1125637698133,8,17,143,Alto,Basico,2,1,Web,Sabado,14,5633,0
14358,2021-01-20,48,Masculino,Norte,Casado,742467.6911069521,293665.04300420324,2398968.4916220214,468.43353290780453,8,9,287,Medio,Estandar,2,0,Web,Jueves,4,5658,0
14359,2022-04-10,57,Masculino,Norte,Divorciado,652914.2201218533,547306.1025136125,2791038.7610291243,612.5541099630091,9,19,149,Medio,Estandar,2,1,Web,Jueves,23,7214,0
14360,2022-07-13,54,Masculino,Sur,Soltero,578306.3535148671,164103.75196049796,1637455.8058611986,686.4696508773951,30,12,339,Medio,Premium,5,1,Web,Miercoles,14,1236,1
14361,2021-02-10,45,Femenino,Centro,Divorciado,944788.8203797091,739341.751309328,2071904.067799558,608.2064726205621,107,4,126,Bajo,Basico,1,1,App,Viernes,16,2396,0
14362,2020-10-01,69,Masculino,Centro,Soltero,853605.7804441531,392339.2791214567,2093973.3887199608,574.7636887981614,14,11,92,Medio,Basico,2,0,App,Viernes,0,1553,0
14363,2020-07-22,64,Otro,Sur,Divorciado,1168125.7619892613,240735.09918430913,1976596.1479209387,664.6897054635219,108,2,299,Medio,Estandar,4,0,App,Jueves,11,5997,1
14364,2022-10-12,74,Masculino,Norte,Soltero,588809.4514529824,,1417502.0835980629,510.3102228669116,91,17,8,Bajo,Basico,3,0,App,Martes,8,6902,0
14365,2021-03-14,34,Masculino,Norte,Soltero,750919.0770529894,214247.26200927803,2757872.001122635,429.27873629089186,70,7,14,Bajo,Basico,2,1,Web,Martes,13,4900,0
14366,2021-09-25,71,Femenino,Centro,Casado,786522.6882846865,181850.23360341776,2114729.2923214687,598.4432303035636,11,6,129,Bajo,Premium,4,1,Web,Lunes,9,5261,0
14367,2022-08-25,34,Otro,Centro,Divorciado,728634.6016006379,112570.65158593067,1286760.064945438,379.8667830089878,41,10,162,Alto,Basico,2,0,App,Viernes,2,5432,0
